DayCount,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
736,2938.74,2967.46,2925.49,2954.22,1397.25,4115179.1,2945.19
737,2954.23,2980,2936.02,2957.16,1757.14,5203734.74,2961.47
738,2956.08,2962.53,2702,2748.8,9365.99,26399458.42,2818.65
739,2736.12,2807.97,2480.03,2585,12589.94,33707599.78,2677.34
740,2582.09,2689,2505.01,2667.06,7821.87,20488493.29,2619.39
741,2656.97,2720,2638.62,2708.51,3102.5,8324171.76,2683.06
742,2710.42,2783.62,2666.71,2716.19,4106.59,11224868.36,2733.38
743,2716.19,2750,2695.4,2731.19,5018.09,13707705.56,2731.66
744,2726.75,2740.04,2670,2703.02,4048.65,10960712.52,2707.25
745,2705.99,2769.48,2697,2766,2683.47,7354100.2,2740.52
746,2768.69,2801,2705.33,2726.01,3279.15,9012848.33,2748.53
747,2726.01,2743.5,2490.01,2565.79,13125.2,34149293.65,2601.81
748,2569.03,2596.35,2320,2450,10391.01,25598749.68,2463.55
749,2451.42,2516.2,2299,2322.61,5574.98,13399461.36,2403.5
750,2322.61,2474.66,2230,2299.23,9068.06,21364936.07,2356.07
751,2300.02,2371.55,2120,2222.15,15102.79,33817572.13,2239.16
752,2220.21,2434,2198.13,2424.91,7005.26,16370945,2336.95
753,2424.96,2429,2307.66,2420.5,2475.63,5859824.21,2367.01
754,2428.09,2525,2419.76,2461.02,3996.8,9899979.01,2476.97
755,2473.18,2510,2400,2490,4129.94,10120571.13,2450.54
756,2487.08,2540,2412.1,2484.68,3200.02,7951366.99,2484.79
757,2484.68,2512,2420.53,2500.01,2391.44,5902451.57,2468.16
758,2503.83,2585,2494.4,2571.99,2670.67,6786826.64,2541.24
759,2575.29,2652.36,2525.13,2620.54,3669.79,9494953.14,2587.33
760,2620.55,2674.4,2620.55,2630,2411.08,6385565.06,2648.43
761,2630.06,2665,2588.79,2632.34,1452.64,3818768.59,2628.85
762,2640.36,2640.36,2485,2566.44,3020.22,7721729.48,2556.67
763,2570.99,2585.99,2514,2554.92,2144.41,5470150.08,2550.89
764,2554.93,2561.52,2460.62,2516.98,2806.96,7013032.52,2498.45
765,2516.98,2574.47,2499.71,2574.47,1841.74,4689799.52,2546.4
766,2574.59,2583.47,2480.96,2527.84,2746.19,6964433.34,2536.04
767,2527.84,2594,2519.11,2589.65,3546.02,9076126.33,2559.53
768,2589.6,2598,2551.97,2598,2436.73,6281501.31,2577.84
769,2598,2653,2593.86,2624.1,2588.76,6800948.44,2627.1
770,2624.05,2629.35,2581,2621.01,2802.66,7311467.16,2608.76
771,2621,2710.6,2615,2704.84,4956.15,13190100.5,2661.36
772,2704,2783,2696.77,2740,5544.13,15235648.64,2748.07
773,2734.03,2789,2701.53,2718.05,2433.48,6687540.34,2748.14
774,2717.52,2750.36,2632.81,2735.24,3933.54,10640425.24,2705.05
775,2733.11,2749.7,2665,2696.21,4166.75,11293159.3,2710.3
776,2696.21,2720,2611,2657.04,5142.55,13683735.43,2660.89
777,2658.67,2678.65,2594.61,2632.05,1930.9,5110407.6,2646.65
778,2632.03,2690,2625.01,2680.01,2882.71,7674530.86,2662.27
779,2680.01,2740,2662.74,2716,3894.94,10535234.28,2704.85
780,2716,2727.75,2675.71,2713.48,2084.25,5635673.11,2703.93
781,2713.48,2739.99,2700.88,2729.18,1412.86,3850529.4,2725.35
782,2729.09,2729.09,2688.88,2718,1928.38,5223765.57,2708.89
783,2712.4,2745,2700,2733.57,2217.21,6039639.58,2723.98
784,2733.23,2734.35,2657.46,2685.05,2674.03,7234085,2705.31
785,2685.05,2723.95,2683.33,2723.93,1200.58,3243057.57,2701.24
786,2718.55,2724.96,2700.46,2707.24,723.43,1961098.64,2710.84
787,2714.53,2718.68,2598.28,2614.37,6409.42,16935604.33,2642.3
788,2614.24,2614.38,2512.13,2557.66,5009.39,12805042.19,2556.21
789,2557.66,2580.73,2505.25,2572.03,1852.72,4709275.47,2541.82
790,2572.03,2625,2566.6,2624.73,1962.18,5091739.85,2594.93
791,2620.43,2635.72,2558,2598.13,1494.02,3876145.68,2594.43
792,2595,2598.55,2432,2502.03,5030.65,12572792.89,2499.24
793,2502.26,2550.03,2478.94,2512.36,1637.74,4132712.89,2523.43
794,2509,2541,2432.97,2500,6067.88,15161943.46,2498.72
795,2500,2529.28,2372.01,2392.61,8151.57,19988570.32,2452.11
796,2392.5,2449,2315.01,2421.22,6237.03,14812773.99,2374.97
797,2421.21,2465,2390,2448.6,2302.54,5609471.06,2436.21
798,2448.58,2457,2351.19,2379.99,4392.87,10532662.36,2397.67
799,2379.99,2410.39,2291,2350.71,7497.41,17576061.49,2344.28
800,2353,2565,2337.77,2565,4936.78,12056395.13,2442.16
801,2565,2567.01,2468.01,2492.96,3100.31,7799513.55,2515.72
802,2493.01,2549.44,2473.81,2538,3442.19,8654508,2514.24
803,2533,2570,2520.1,2549.91,2975.48,7583310.91,2548.6
804,2551.95,2593,2530.89,2559.9,2756.56,7068703.31,2564.32
805,2550.99,2576.98,2536.55,2550,1232.74,3150773.01,2555.91
806,2550.01,2584.88,2524.11,2542.25,1763.64,4507157.14,2555.6
807,2542.01,2594.78,2500.31,2587.54,2654.35,6773122.52,2551.71
808,2592.93,2592.93,2531.11,2541.59,2474.65,6340025.67,2561.99
809,2538.41,2555,2503.17,2520,1774.02,4487129.24,2529.35
810,2520,2564.58,2503.01,2552.51,1776.77,4494413.66,2529.55
811,2552.51,2552.51,2505.02,2536,2310.91,5835796.5,2525.32
812,2534.21,2536,2451,2465.49,2854.01,7131303.63,2498.69
813,2465.48,2489.5,2430,2469.04,1500.25,3685966.8,2456.91
814,2468.82,2517.11,2468.82,2500,1272.17,3176017.16,2496.53
815,2499.21,2503.69,2430.63,2447.35,2434.87,5988939.78,2459.66
816,2447.36,2450,2390,2412.41,3678.61,8899567.49,2419.28
817,2421.3,2446.16,2374.34,2437.39,2754.38,6609678.52,2399.69
818,2440,2459.99,2409.55,2451.76,1663.94,4052162.96,2435.28
819,2450.01,2484.78,2414.72,2480.27,1799.48,4412309.04,2451.99
820,2480.27,2528.72,2470,2504.37,2526.73,6312123.16,2498.14
821,2504.81,2516.12,2476.41,2492,1601.32,3994837.49,2494.71
822,2492,2510,2472.68,2507.99,1804.61,4494792.71,2490.73
823,2507.89,2595,2507.04,2554.8,5830.72,14895973.92,2554.74
824,2552.54,2575,2527.8,2550.47,2284.05,5828101.62,2551.65
825,2540.07,2632,2540.07,2624.22,2796.75,7274907.75,2601.2
826,2622,2639.47,2589,2611.42,1862.73,4867458.82,2613.08
827,2611.42,2627.17,2558,2590.36,3483.05,9042000.88,2596
828,2585.03,2601.96,2552.02,2596.12,1520.22,3923115.43,2580.62
829,2594.52,2598.89,2530.1,2560.22,4068.33,10403441.83,2557.18
830,2559,2561.28,2530.26,2559.91,1979.43,5043756.9,2548.09
831,2557.76,2587.51,2550.55,2585.32,2437.83,6266124.76,2570.37
832,2587.29,2623,2582.52,2602.9,2397.26,6237021.22,2601.73
833,2598.37,2613.64,2570.91,2582.04,1504.84,3900910.89,2592.25
834,2586,2614,2522,2589.85,2969.13,7621525.51,2566.92
835,2591.91,2601.42,2576.99,2594.94,2723.8,7053228.91,2589.48
836,2599.34,2612,2585.3,2600.39,1136.22,2953936.4,2599.8
837,2599.01,2605,2565.9,2579.1,1136.42,2931754.11,2579.81
838,2574.35,2584.25,2534,2539.99,2187.13,5596017.59,2558.61
839,2539.94,2540,2486.01,2534.99,3775.91,9506634.98,2517.71
840,2534.99,2535.53,2475,2501.46,2331.15,5836157.68,2503.55
841,2501.46,2518.86,2462,2507.95,1827.19,4549195.53,2489.73
842,2504.47,2527.83,2478.05,2510.3,998.7,2502398.17,2505.66
843,2510.3,2539.53,2506.58,2515.98,1344.12,3394311.76,2525.31
844,2515.98,2555,2508.62,2550.07,1235.89,3138584.06,2539.54
845,2550.13,2558.99,2536.3,2544.47,997.58,2543283.9,2549.45
846,2544.49,2548.09,2515,2534.79,816.98,2069823.16,2533.51
847,2542.51,2564.65,2523,2545.58,991.48,2522043.59,2543.73
848,2545.86,2555.96,2500.5,2502.28,1677.11,4227277.31,2520.58
849,2504,2520.96,2490.66,2510.94,942.77,2361297.99,2504.63
850,2507.37,2527.88,2475.53,2489.94,1938.77,4870902.09,2512.37
851,2490,2497.41,2365.11,2420.85,7377.03,17896443.25,2425.97
852,2420.89,2423,2261.85,2323.45,7037.77,16522200.45,2347.65
853,2326.12,2370.64,2285.09,2313.01,3434.84,8014725.2,2333.36
854,2313,2370.8,2242.62,2352.76,5447.3,12675468.43,2326.93
855,2351.56,2399,2335,2353.44,5233.91,12383732.7,2366.06
856,2353.67,2359.98,2300,2305.98,3464.91,8071957.62,2329.63
857,2301.55,2327.1,2239.54,2306.63,2994.92,6837580.03,2283.06
858,2305.25,2383.07,2301.52,2373.67,2891.68,6771244.84,2341.63
859,2373.66,2408.74,2340,2401,3831.73,9103070.61,2375.71
860,2395.84,2408.84,2355.54,2388,3165.22,7544360.09,2383.52
861,2383.97,2425.16,2376.02,2389.98,1977.25,4743577.44,2399.07
862,2386.12,2399.99,2362.18,2394.59,2006.72,4781983.28,2382.99
863,2398.83,2403.99,2320.09,2325.43,2658.06,6259550.49,2354.93
864,2325.43,2352.07,2312.93,2339.99,1787.82,4172797.46,2334.02
865,2340,2350,2307.46,2331.65,1066.24,2475671.57,2321.86
866,2330.35,2357.84,2322.61,2330,1115.59,2612087.14,2341.44
867,2328.68,2328.68,2179.62,2200,5913.5,13260365,2242.39
868,2200,2226,2140,2213.37,4563.68,9978129.41,2186.42
869,2209.44,2219.99,2069,2083.84,4462.13,9488831.01,2126.53
870,2083.87,2116.98,2029.03,2060.18,3625.04,7477197.21,2062.66
871,2058.26,2105,1978,2068.03,8445.5,17157622.07,2031.57
872,2068.04,2094.42,1967.65,1970.51,3354.02,6803359.08,2028.42
873,1970.51,2044.44,1947,1996.49,3242.91,6455887.91,1990.77
874,1996.49,2001.67,1863.04,1873.22,6259.93,12111235.32,1934.72
875,1873.22,1960,1830,1943.58,10605.57,20106796.99,1895.87
876,1943.58,1960.09,1850.93,1917.63,5454.29,10336562.02,1895.12
877,1917.72,2000,1910.57,1996,3704.92,7263655.04,1960.54
878,1995.99,2099,1990.2,2014.46,5691.75,11682048.86,2052.45
879,2014.46,2137.97,1976.17,2122.96,7701.03,15809867.71,2052.95
880,2122.95,2229.97,2102.34,2226,9350.79,20301866.74,2171.14
881,2226,2285.7,2164,2251.51,5571.55,12287613.66,2205.42
882,2252.72,2326.27,2219.73,2300,6635.63,15108818.12,2276.92
883,2300.01,2374.78,2280,2327.14,7551.14,17549568.29,2324.09
884,2336.72,2392,2265.77,2303.71,5446.17,12737996.99,2338.89
885,2308.82,2353.91,2232.5,2343.14,3175.8,7307407.64,2300.96
886,2349.02,2402.5,2332.97,2347.99,4033.68,9551044.83,2367.82
887,2344.1,2352.84,2273,2284.04,4804.73,11108204.25,2311.93
888,2284.04,2292.07,2223,2265.21,4995.67,11281790.15,2258.31
889,2265.51,2355.78,2265.51,2351.01,2301.88,5341608.64,2320.54
890,2355.77,2471.26,2303.2,2463.98,4143.55,9850880.54,2377.4
891,2461.92,2675,2450.02,2598,13386.13,34618219.65,2586.13
892,2596.49,2938,2560,2875.03,11158.33,30578029.39,2740.38
893,2880,2887.45,2656,2791.97,6658.55,18316922.03,2750.89
894,2791.88,2800,2667,2757.99,5070.26,13844557.38,2730.54
895,2755.73,2801,2675.02,2682.99,4677.94,12844477.62,2745.76
896,2680,2714.79,2611.39,2670,4317.42,11450398.31,2652.14
897,2667.01,2749.9,2644.59,2749.65,1502.51,4069809.61,2708.67
898,2744.48,2882,2737.14,2818.18,5044.1,14170404.4,2809.3
899,2820.1,2842.12,2742.25,2840.04,4048.87,11303203.82,2791.7
900,2842.11,2842.5,2779,2832.71,2224.16,6261726.57,2815.33
901,2824.82,2855,2738.43,2785,2675.48,7514466.36,2808.65
902,2785.01,2808.76,2640,2677.78,3622.86,9828666.37,2712.96
903,2677.79,2830,2656.07,2768.84,3181.31,8765169.88,2755.2
904,2768.31,2800,2712.25,2749.02,1522.32,4202486.13,2760.59
905,2756.8,2776.46,2701,2713.04,1583.52,4344660.75,2743.67
906,2716.83,2772.64,2706.41,2762.99,1973.81,5412900.21,2742.36
907,2762.99,2800,2720,2731.56,4264.07,11816240.97,2771.12
908,2731.56,2772.74,2720,2759.98,2180.51,5988899.1,2746.56
909,2759.95,2775.79,2739.01,2758.34,910.03,2510216.62,2758.39
910,2758.04,2772.89,2543,2570.23,8078.96,21345061.53,2642.06
911,2570.7,2603.89,2511,2559.71,6265.02,16032226.35,2559.01
912,2559.71,2578,2450,2564.82,6072.54,15233216.4,2508.54
913,2564.74,2608.96,2450,2475.04,3207.2,8100154.1,2525.62
914,2476.33,2552.89,2422.22,2538.92,5559.7,13825725.54,2486.78
915,2534.99,2554.87,2400,2473.04,6156.56,15216839.36,2471.64
916,2472.99,2545,2443.7,2524.99,2790.21,6948730.21,2490.4
917,2524.99,2578.31,2509.63,2562.49,2069.26,5258693.12,2541.34
918,2567.22,2600,2528.34,2577.02,2335.84,5986533.17,2562.9
919,2577.01,2585.97,2526.11,2579.73,4004.98,10257361.58,2561.15
920,2580.11,2695,2542.46,2666.33,3416.39,8968336,2625.09
921,2666.33,2731.72,2655.82,2684.93,2102.11,5648948.63,2687.27
922,2684.94,2825,2673,2815,4486.01,12342042.01,2751.23
923,2815.98,2821.08,2712,2765.98,4450.31,12315417.75,2767.32
924,2765.96,2800,2725.38,2777.01,3031.07,8369432.24,2761.21
925,2777.01,2785.65,2667.72,2737.63,2531.44,6893674.39,2723.22
926,2734.69,2775,2659.95,2672.79,2371.64,6451330.38,2720.2
927,2672.54,2729.15,2657.39,2712.19,2328.83,6266048.6,2690.64
928,2705.76,2746.79,2631.78,2680.56,3550.3,9548747.58,2689.56
929,2681.6,2720,2575,2622.53,4361.16,11604620.76,2660.9
930,2625,2655.96,2569.69,2648.38,1842.47,4815578.42,2613.65
931,2648.38,2728,2644.42,2710.96,1479.15,3976780.73,2688.56
932,2710.97,2774.45,2700,2742.37,1995.38,5451913.17,2732.27
933,2745.76,2747.79,2690.01,2717.08,949.22,2573705.5,2711.38
934,2716.98,2770,2680.01,2768.99,3723.15,10149269.04,2725.99
935,2768.99,2792.23,2725,2779.77,2555.23,7059852.06,2762.91
936,2779.77,2889.99,2772.39,2855.81,3886.74,10994469.62,2828.71
937,2855.81,2929.17,2821.01,2900,1178.86,3383025.18,2869.75
938,2895.02,2914.67,2615,2754.9,3839.12,10551625.32,2748.45
939,2754.9,2776.86,2649.11,2716.87,4583.44,12378477.15,2700.7
940,2716.86,2779.53,2690,2731,2923.66,8009668.9,2739.61
941,2732,2759,2685,2740.8,1614.92,4406468.92,2728.6
942,2732.12,2759,2700.71,2752.01,1841.6,5024149.88,2728.14
943,2752.03,2760,2670,2705.97,3567.26,9659286.14,2707.76
944,2705.97,2719.95,2650,2703.51,2462.85,6611201.16,2684.37
945,2703.51,2725,2698.83,2712.37,875.85,2376356.8,2713.21
946,2712.59,2747.93,2706.7,2736.69,2036.92,5565638.17,2732.38
947,2735.21,2770,2724.01,2751.47,2132.62,5860555.74,2748.05
948,2751.47,2807.44,2749.52,2793.37,2918.31,8135753.29,2787.83
949,2793.34,2801.19,2765.91,2793.6,1093.97,3046772.7,2785.06
950,2793.67,2875,2775.82,2841.98,2368.23,6715735.34,2835.76
951,2841.77,2877.52,2833,2850.28,1809.73,5169965.6,2856.76
952,2850.48,2867.9,2825,2855,2363.89,6717613.99,2841.76
953,2851.01,3215.66,2848.32,3097,4629.61,14062047.54,3037.42
954,3097,3230,3094.55,3145.93,4198.9,13329411.23,3174.5
955,3143.7,3339.66,3132.82,3305.98,4645.03,15026471.49,3234.96
956,3305.87,3315.6,3165,3263.62,3522.74,11443995.77,3248.61
957,3263.51,3296.51,3185.02,3218,1527.92,4957171.88,3244.38
958,3217.99,3233.84,3146.1,3182.79,1338.61,4271518.61,3191.02
959,3182,3294.35,3182,3275.89,2088.8,6786340.3,3248.91
960,3276.74,3291.88,3204.51,3222.75,1043.4,3397625.18,3256.3
961,3216.78,3256,3186,3243.39,1088.18,3508058.85,3223.79
962,3254.99,3384.09,3230,3355.3,2700.85,8902098.72,3296.04
963,3354.27,3430,3335.27,3342.02,5656.43,19089916.14,3374.9
964,3342.03,3397.25,3325,3387.55,2600.66,8725778.29,3355.22
965,3387.54,3478.65,3340.25,3429.32,2653.23,9046519.63,3409.63
966,3428.09,3490,3410.01,3440.2,4694.12,16168074.2,3444.33
967,3441.68,3464.32,3300,3384.02,5981.56,20265230.79,3387.95
968,3380.88,3463.31,3355.55,3412.41,2506.47,8574999.63,3421.14
969,3408.46,3423.1,3333.36,3379.63,1670.27,5637140.53,3375
970,3370.48,3415,3178.72,3309.97,4740.02,15655785.68,3302.89
971,3307.78,3326.53,3240.01,3319.99,4123.48,13549361.96,3285.91
972,3319.99,3370,3293.01,3342.99,3753.08,12514176.23,3334.37
973,3342.99,3366,3311.17,3364.05,1744.37,5823263.64,3338.31
974,3364.01,3430,3353.97,3401.99,2749.78,9341032.93,3397.02
975,3396.28,3448,3369.99,3419.99,2710.77,9259543.95,3415.83
976,3415.17,3439.88,3385,3413.03,1826.2,6234599.99,3413.97
977,3410,3490.86,3390.67,3476,2603.94,8934662.28,3431.21
978,3470.19,3500,3455,3492.98,2887.94,10044817.04,3478.19
979,3492.99,3550,3482.29,3535.01,3543.71,12488541,3524.14
980,3535.1,3705,3528,3645.06,2891.78,10420001.94,3603.32
981,3651.74,3723,3586.95,3715,1312.32,4808837.8,3664.39
982,3710.54,3818,3700,3758.94,3227.72,12111791.49,3752.43
983,3758.92,3934,3695.17,3842.48,4195.09,16052545.15,3826.51
984,3855.5,3897.97,3725.37,3855.1,3615.95,13826623.96,3823.79
985,3855.04,4094,3855.01,4018.14,4758.02,18981401.45,3989.35
986,4003.21,4190,3891,3966.99,5139,20858173.58,4058.8
987,3964.97,4085.1,3841.71,3980,4057.26,16024379.34,3949.56
988,3990.36,4112.97,3935,4053.87,1935.55,7808149.08,4034.07
989,4053.87,4085.1,3964.96,4005.2,1121.92,4522680.18,4031.18
990,4005.05,4228,4005.05,4148.28,3193.67,13241491.14,4146.17
991,4137,4328,4112.01,4279.97,6052.35,25716390.69,4249
992,4280,4329.43,4194.7,4306.23,3844.37,16355440.8,4254.39
993,4320.95,4400,4302,4350,3874.49,16893987.5,4360.31
994,4350,4351.69,3925.7,4120,7779.78,32164999.14,4134.44
995,4126.56,4146.79,3800,4084,9876.29,39233033.65,3972.45
996,4085,4198.55,3979,4155.67,3985.15,16359348.77,4105.07
997,4154.99,4197.11,3950,3980.51,2288.38,9317010.07,4071.45
998,3970.07,4165,3926.06,4074.85,2483.44,10116460.98,4073.57
999,4074.85,4364,4020,4275.71,4668.55,19761133.6,4232.82
1000,4275.7,4379.78,4229.52,4378.84,3483.27,14999721.15,4306.22
1001,4361.99,4385,4208.88,4320.51,1924.83,8290557.13,4307.17
1002,4310.02,4480,4277.82,4412.98,3620.32,15955374.62,4407.17
1003,4405,4470,4255,4259,4802.55,20922180.2,4356.47
1004,4258.99,4350,4167.21,4276.5,4225.48,18060492.24,4274.19
1005,4260.47,4325,4179,4296.85,2660.87,11327857.37,4257.2
1006,4296.88,4368,4241,4308.99,2158.97,9298667.83,4306.98
1007,4308.99,4340,4125,4187.88,5504.43,23298076.76,4232.61
1008,4187.88,4197.41,3964.96,4100,7192.72,29299427.28,4073.48
1009,4100,4188,4044.66,4059.54,2346.99,9673631.84,4121.72
1010,4050.87,4085,3924.64,3955.05,4078.15,16339673.66,4006.63
1011,3955.05,4125.95,3900,4010.99,6668.52,26681154.81,4001.06
1012,4010.99,4130,4005.55,4099.55,1942.52,7910445.26,4072.26
1013,4091.99,4102,4000,4045.98,1701.89,6872805.28,4038.33
1014,4045.79,4125.95,4004.5,4044.6,1228.9,4994526.8,4064.23
1015,4044.6,4081.79,4000,4062.99,1547.15,6244382.17,4036.06
1016,4062.99,4125.95,4026,4058.68,1760.04,7177924.34,4078.28
1017,4058.64,4078.71,4000.01,4005,1101.52,4436211.01,4027.35
1018,4005.01,4080,3949.78,4031,2341.99,9401642.23,4014.38
1019,4043.64,4054.68,3969.16,3988.01,3548.7,14215621.62,4005.87
1020,3990,4042.05,3962.21,3987.52,2789.84,11150434.1,3996.79
1021,3987.51,3993.4,3600,3750.59,8467.07,32151216.31,3797.21
1022,3750.59,3927,3750.59,3899,5767.91,22088376.06,3829.53
1023,3896.18,4017,3868.05,4007.56,4116.83,16239114.87,3944.56
1024,4007.56,4139.31,4007.55,4085,5170.95,21121618.48,4084.67
1025,4078,4139.97,4051.94,4066.99,2063.8,8443824.24,4091.4
1026,4066.99,4248.97,4063.75,4228.91,4420.35,18385828.76,4159.36
1027,4228.91,4248.75,4123.5,4150,4501.86,18871419.1,4191.92
1028,4145.25,4177,4062.26,4108.12,3993.39,16416219.46,4110.84
1029,4121.78,4178.32,4082.57,4119.9,2461.66,10145790.14,4121.53
1030,4119.9,4192.23,4115.15,4169.99,1619.38,6736323.28,4159.82
1031,4169.99,4246.41,4125.2,4200,3279.81,13756661.25,4194.35
1032,4200,4350,4185.67,4300.34,3421.85,14535294.01,4247.79
1033,4308.8,4373.84,4291.36,4315.03,1719.99,7452142.57,4332.66
1034,4315,4373.98,4300.02,4353.99,1704.38,7402311.16,4343.11
1035,4353.98,4449.98,4329,4419.99,3155.63,13882978.26,4399.43
1036,4419.99,4438.4,4270,4355.98,3119.6,13536631.4,4339.21
1037,4348.17,4369.78,4252.77,4315.97,1597.33,6882242.64,4308.59
1038,4315.97,4343.11,4287,4297.57,1772.72,7640084.5,4309.8
1039,4296.84,4307.4,4232.43,4280.9,1788.06,7641057.07,4273.37
1040,4280.9,4349.99,4279.9,4333.38,1401.55,6064531.07,4327.01
1041,4333.38,4393.3,4301.94,4333.35,1179.53,5127844.12,4347.36
1042,4333.37,4359.99,4301.63,4342.76,1164.3,5043693.45,4331.95
1043,4333.7,4354.95,4290.32,4346,822.65,3560396.06,4327.97
1044,4346,4365.96,4322.72,4337.68,812.65,3532033.59,4346.34
1045,4329.91,4344.22,4169.01,4227.6,3372.07,14327999.45,4249.02
1046,4222.5,4326,4222.5,4318.8,1575.2,6739991.55,4278.83
1047,4318.79,4350,4275,4332,1934.86,8342771.08,4311.83
1048,4338.78,4399.72,4325,4379.99,1758.88,7666441.31,4358.71
1049,4385,4399.72,4356.05,4364.19,1324.04,5792293.46,4374.71
1050,4364.19,4403.93,4336.26,4378,1934.17,8441224.49,4364.26
1051,4378,4649.78,4364.21,4552.64,6386.66,28991566.58,4539.39
1052,4552.65,4638.25,4545.01,4578.82,2234.77,10266083.88,4593.8
1053,4578.82,4642.22,4561.84,4613,1279.96,5900466.53,4609.88
1054,4613,4630,4479,4524,4105.73,18689011.99,4551.93
1055,4529.11,4589,4516.48,4583,1995.88,9097330.74,4558.06
1056,4582.99,4589.52,4532.58,4573.2,1338.46,6113729.89,4567.72
1057,4573.15,4628,4566.66,4624.04,943.74,4347710.28,4606.9
1058,4624.02,4687,4589.53,4687,2461.88,11388569.93,4625.97
1059,4687,4741.5,4671.1,4735,3168.29,14925762.42,4710.98
1060,4735,4765.21,4700,4734.26,2337.5,11064167.85,4733.33
1061,4734.26,4777.76,4680,4680,2509.32,11873676.97,4731.84
1062,4679.59,4810,4671.09,4810,3527.39,16789244.12,4759.68
1063,4810,4870,4778.12,4844.84,4914.86,23733129.41,4828.85
1064,4829.95,4935,4812.53,4921.7,4415.96,21493617.01,4867.25
1065,4921.71,4979.9,4590,4644.89,5378.64,25977717.19,4829.8
1066,4644.89,4799.12,4600,4694.34,3573.9,16795278.44,4699.42
1067,4700.15,4730.31,4488.5,4619.02,5160.15,23674563.18,4587.96
1068,4618.33,4624.99,4491.02,4599.9,2865.1,13045147.99,4553.11
1069,4599.9,4699.76,4595.45,4699.76,2207.81,10254995.58,4644.87
1070,4699.76,4700,4539.52,4573.48,2176.5,10071071.88,4627.19
1071,4573.37,4589.43,4385,4518,3855.96,17223572.54,4466.74
1072,4510,4624.72,4467.82,4606.26,2984.64,13562394.99,4544.06
1073,4603.68,4613.97,4510.82,4533.09,1597.36,7259437.47,4544.64
1074,4525.02,4526.78,4230,4288.71,8060.82,35160069.82,4361.85
1075,4288.67,4375,4058.5,4066.51,9180.18,38858537.55,4232.87
1076,4066.51,4410.97,4060.09,4277,6230.76,26514562.1,4255.43
1077,4282.53,4282.8,4001.93,4030.05,6657.3,27303695.14,4101.32
1078,4030.05,4339,4021.94,4339,4591.88,19247393.79,4191.62
1079,4339,4377.83,4215.12,4354.63,5507.69,23699281.84,4302.94
1080,4344.38,4474.88,4334.38,4396.52,4127.35,18194102.38,4408.18
1081,4397.38,4498.84,4380.01,4399.87,2963.64,13175319.19,4445.66
1082,4399.87,4594,4356.42,4579.94,6532.09,29470797.8,4511.69
1083,4579.94,4649.23,4495,4645.94,4615.79,21090022.12,4569.11
1084,4645.98,4645.98,4521,4605.8,2522.59,11570666.26,4586.82
1085,4605.81,4609.8,4480,4550,1879.34,8523635.6,4535.43
1086,4549.83,4639.99,4475,4620,2419.49,11015818.47,4552.96
1087,4626.54,4674.34,4588.67,4618.16,2938.54,13621820.54,4635.58
1088,4617.77,4630,4564.41,4615,2017.48,9274054.38,4596.84
1089,4615,4619.77,4565.55,4608.17,918.4,4217706.81,4592.47
1090,4604.26,4679.97,4595.02,4627.84,2039.02,9464379.21,4641.62
