DayCount,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1091,4627.8,4647.67,4227.64,4319.99,13145.97,57687312.74,4388.21
1092,4315.05,4380.67,4125.99,4312,7589.91,32200024.44,4242.48
1093,4327.41,4377,4164,4376.81,2764.88,11777582.04,4259.71
1094,4376.84,4379.78,4272.4,4356.01,1955.19,8463008.3,4328.48
1095,4359.48,4378.71,4215.77,4254.14,2672.39,11455235.3,4286.52
1096,4254.14,4334.38,4176,4308.72,2581.93,10993508.98,4257.87
1097,4322.44,4322.44,4102.17,4142,3103.03,12984863.31,4184.57
1098,4143,4146,4010,4121.52,6416.72,26176524.12,4079.42
1099,4118.41,4312.82,4082.57,4268.01,3443.45,14376861.31,4175.13
1100,4282.26,4297.33,4212.92,4226.22,1761,7502203.31,4260.2
1101,4226.21,4353.49,4092.4,4144,3336.19,14118872.1,4232.04
1102,4140.07,4216.96,4105,4178.49,3011.21,12551233.47,4168.18
1103,4178.01,4291.36,4162.17,4223.71,3461.17,14667989.18,4237.87
1104,4223.59,4229,4170.99,4207.31,1383.03,5810885.23,4201.55
1105,4198.89,4306.4,4198.89,4300.95,1637.19,6976032.8,4260.98
1106,4300.93,4377.65,4264.02,4339.98,3306.45,14283984.18,4320.04
1107,4339.98,4355,4185.67,4187,3536.16,15077612.08,4263.84
1108,4186.04,4204.99,4080,4172.56,4814.64,19930410.73,4139.54
1109,4170.6,4179.14,3906.66,3975.99,6104.37,24500196.91,4013.55
1110,3985.01,4044.94,3814.5,3830,7020.17,27503429.25,3917.77
1111,3830,3960,3720.01,3910.51,11879.97,45500687.56,3830.03
1112,3907.07,3949.99,3830,3865.34,4631.88,18012583.4,3888.83
1113,3861.89,3921.74,3752,3792.71,3534.21,13532551.85,3829.02
1114,3790.09,3899.82,3581.35,3604.96,10320.95,38483037.96,3728.63
1115,3615.07,3681.15,3311,3311,14690.69,51500663.75,3505.67
1116,3310,3491.08,3210,3227.79,12773.54,42585476.16,3333.88
1117,3227.79,3449.37,3223.56,3325.91,7621.38,25501879.03,3346.1
1118,3331.48,3347.92,2972.01,3022.89,18416.09,56963198.72,3093.12
1119,3022.89,3759,3000.06,3579.59,25053.35,86708098.92,3460.94
1120,3582.27,3820,3553.9,3700.01,9188.12,33995209.32,3699.91
1121,3699.89,3872.9,3687.48,3833.96,3520.46,13309381.88,3780.58
1122,3833.96,3845,3541.84,3674.98,9663.84,35598552.9,3683.69
1123,3666,3675,3500,3625.32,7001.17,25063398.35,3579.89
1124,3625.32,3727,3604.63,3678.93,2972.76,10934581.63,3678.26
1125,3669.07,3676.27,3561,3579.12,2220.77,8047566.66,3623.77
1126,3568.18,3623.63,3463,3567.8,3866.31,13706765.57,3545.18
1127,3567.77,3772.52,3554,3756.9,3647.52,13367965.65,3664.94
1128,3757,3772,3646.39,3662.99,2035.61,7535478.68,3701.82
1129,3662.95,3848.35,3659.42,3848.01,3455.85,13044921.97,3774.73
1130,3848.01,4001,3830,3947.27,5710.79,22451362.42,3931.39
1131,3947.2,4100,3936,4004,5338.38,21548852.1,4036.59
1132,4003.98,4122.7,3982.03,4101.6,2702.57,10943332.96,4049.23
1133,4102,4119.7,3848.35,3899.57,4827.88,19101707.97,3956.55
1134,3899.55,4035.04,3879,4001.92,4214.77,16674406.72,3956.19
1135,4001.92,4042.05,3951.14,3990.5,2541.32,10143386.8,3991.39
1136,4001.8,4021.94,3860,3888.8,3694.97,14484990.09,3920.19
1137,3888.8,3937.3,3820.56,3895.99,3035.09,11742284.27,3868.85
1138,3895.11,3971.49,3869.79,3904.6,2647.96,10387581.6,3922.86
1139,3913.67,4050,3900.39,3990.01,3132.75,12507847.85,3992.61
1140,3990.01,4005.28,3859.99,3874.46,2844.47,11209525.14,3940.81
1141,3864,3904.82,3803.42,3869.89,3333.34,12836304.85,3850.89
1142,3869.89,3914,3829.27,3867.32,1793.16,6944020.01,3872.51
1143,3867.25,3876.7,3639,3680.01,7073.24,26461443.97,3741.07
1144,3682.55,3718.47,3573,3617.05,5704.57,20770573.35,3641.04
1145,3607.83,3760.95,3601.86,3717.99,2446.06,9008302.72,3682.78
1146,3717.99,3761.84,3546.1,3558.79,4764.93,17348016.04,3640.77
1147,3558.73,3625.32,3514,3546.49,4550.34,16234678.85,3567.79
1148,3546.52,3642,3546.52,3612.18,3246.41,11680187.2,3597.88
1149,3611.91,3713.66,3552,3691.61,2863.23,10394420.84,3630.31
1150,3691.45,3803.81,3682.44,3803.81,2165.64,8100390.63,3740.42
1151,3804,3810.25,3698.19,3730.55,3220.21,12079313.17,3751.09
1152,3730.54,3783.25,3718.43,3779.17,1874.15,7034975.13,3753.68
1153,3781.13,3783.25,3651,3682.64,1752.72,6522674.93,3721.45
1154,3682.66,3698.19,3615,3688.27,1835.97,6722250.41,3661.42
1155,3681.39,3735.17,3666.47,3680.31,1530.93,5668227.32,3702.47
1156,3680.25,3694.99,3630,3664.22,1389.11,5096555.16,3668.94
1157,3667.01,3811.58,3658.39,3767.65,3983.09,14960031.27,3755.89
1158,3767.95,3788.27,3740,3769.1,1743.45,6561548.84,3763.55
1159,3768.92,3968.59,3750.78,3891.1,6985.74,27201883.93,3893.91
1160,3891.11,3962.21,3888.33,3918,2267.5,8908944.05,3928.96
1161,3920.66,3939.29,3851,3851.01,1766.35,6896255.98,3904.24
1162,3851,3953.26,3850.61,3953.26,3446.94,13492693.45,3914.4
1163,3951.26,3970,3880,3915.57,3484.61,13691859.97,3929.24
1164,3906.36,3922.89,3883.95,3888.03,1316.73,5140150.3,3903.74
1165,3883.95,3949,3870,3942.32,2014.51,7898568.64,3920.84
1166,3940.01,4100,3923,4071,5138.64,20587536.24,4006.41
1167,4071,4097,4042.05,4090,2827.47,11531712.22,4078.46
1168,4080.73,4226.73,4080.73,4199.29,5095.22,21237831.44,4168.19
1169,4202.34,4248.76,4149,4227.73,1945.81,8162411.48,4194.87
1170,4227.82,4270.01,4153.79,4184,2851.65,12036655.89,4220.94
1171,4185.06,4216.54,4123.5,4180,3077.48,12813109.98,4163.51
1172,4176.86,4199.91,4132.19,4184.84,1750.99,7296858.42,4167.27
1173,4183.47,4202.99,4022.02,4036.75,4445.88,18164825.36,4085.77
1174,4036.6,4206.59,4022.38,4190.27,3416.67,14049529.71,4112.05
1175,4190.27,4227.62,4144.12,4163.02,2817.33,11809746.43,4191.82
1176,4163.01,4206.59,4132.01,4164.82,1512.05,6312211.14,4174.6
1177,4162.04,4224.95,4154.28,4224.95,1190.28,4997260.68,4198.38
1178,4224.95,4292.36,4224.95,4259.24,2623.36,11186529.95,4264.2
1179,4264.4,4347.2,4256.7,4312.97,2198.15,9470296.56,4308.3
1180,4312.98,4349,4302.16,4326.09,1484.99,6419361.63,4322.84
1181,4326.09,4349,4255,4290.8,1508.8,6480606.97,4295.22
1182,4290.76,4316.22,4272.21,4273.26,1302.95,5591552.98,4291.45
1183,4278.3,4289.95,4216,4277.99,2851.15,12100940.35,4244.24
1184,4275,4377.22,4264.47,4377.22,1548.44,6698604.49,4326.03
1185,4369.33,4419,4356.05,4408.99,1674.48,7344439.55,4386.1
1186,4408.95,4453,4377.83,4379.98,1945.03,8594624.65,4418.77
1187,4379.97,4429.94,4352,4374.71,2516.65,11055231.98,4392.84
1188,4373.48,4420,4352,4391.48,2123.66,9299454.82,4378.98
1189,4391.41,4425,4288,4304.78,2224.97,9712055.7,4365.02
1190,4304.75,4336.61,4248.76,4295.6,4002.22,17189797.33,4295.07
1191,4295.58,4307,4218,4287.62,4739.8,20217627.51,4265.51
1192,4287.16,4318.64,4251.01,4315.83,1501.07,6432124.93,4285.02
1193,4315.73,4342.88,4285,4330.99,927.15,3996096.47,4310.09
1194,4330.97,4343,4188,4243.25,3415.51,14503606.71,4246.39
1195,4240.25,4247.47,4170.07,4199.99,2645.46,11128992.94,4206.82
1196,4199.99,4233,4180.41,4219.53,1530.87,6439558.82,4206.48
1197,4219.74,4239.98,4137.96,4142.57,1564.9,6540617.48,4179.59
1198,4146.01,4259.98,4138.7,4246.08,2013.22,8459570.15,4202.01
1199,4246.28,4334.38,4246.28,4297,2517.92,10839262.23,4304.85
1200,4292.01,4358.97,4292.01,4301.09,2323.93,10072822.97,4334.39
1201,4301.09,4395,4278.4,4395,1438.62,6229002.06,4329.86
1202,4390.02,4425,4362.45,4390.08,2418.77,10647345.32,4401.96
1203,4390.08,4400,4312.82,4342.03,2661.24,11620644.84,4366.64
1204,4342.02,4375,4298.01,4362.95,1858.68,8055665.92,4334.09
1205,4356.09,4383.95,4344.96,4373.45,671.85,2933898.72,4366.9
1206,4373.45,4373.45,4312.82,4315,703.91,3050299.09,4333.35
1207,4315,4360,4312.82,4354.99,1161.25,5038709.48,4339.03
1208,4354.99,4463,4327.41,4423.3,2109.39,9297157.94,4407.5
1209,4422.72,4462.24,4404.5,4432,1554.79,6887243.4,4429.69
1210,4432,4478.35,4424.35,4448.92,2084.39,9281346.24,4452.8
1211,4448.96,4578.35,4445.92,4556.04,3717.14,16826783.97,4526.81
1212,4556.04,4612,4525.92,4597.98,2727.55,12495069.96,4581.06
1213,4597.97,4624.72,4562.19,4595.01,1225.47,5636300.41,4599.3
1214,4594.9,4612,4541,4596,2269.08,10376995.97,4573.22
1215,4596,4689.31,4552.85,4682.85,3994.84,18488084.62,4627.99
1216,4680,4865,4671.09,4764.7,5434.27,25971826.3,4779.26
1217,4761.67,4837.05,4761.53,4814.98,1456.27,6997001.88,4804.74
1218,4817.41,4847,4750,4797.22,2915.67,13976537.69,4793.59
1219,4795.06,4885.54,4780,4877.45,3250.12,15659906.44,4818.25
1220,4870.12,4909.97,4700,4749.29,4043.96,19455343.34,4810.96
1221,4747.9,4760.65,4700,4754.8,1500.6,7099713.17,4731.25
1222,4752.01,4826.83,4740.67,4767.04,2567.8,12279098.22,4781.95
1223,4767.04,4861.23,4741.5,4830,3336.92,15987061.83,4790.96
1224,4830,4869.78,4789.04,4822.01,2461.57,11890442.2,4830.43
1225,4822.01,4895,4793.66,4894.54,2317.38,11221875.81,4842.48
1226,4885.02,5240,4878.15,5172,8493.13,43270419.65,5094.75
1227,5163.43,5388,5163.42,5251,5723.34,30065929.9,5253.21
1228,5254.31,5445,5222,5445,3382.37,18001697.88,5322.22
1229,5444,5846.43,5395.1,5398.01,9696.88,54327105.02,5602.53
1230,5398.01,5712,5380,5630,7711.43,42693959.58,5536.45
1231,5629.99,5799,5534.32,5699.92,6406.88,36414544.95,5683.67
1232,5706,5706,5479.48,5653.6,4012.19,22412442.33,5586.09
1233,5653.58,5697.94,5581.43,5613.94,1409.57,7943960.59,5635.74
1234,5607.69,5722.88,5558.26,5654.21,2424.03,13661325.72,5635.8
1235,5660.43,5767.14,5643.97,5732.69,2439.06,13927897.14,5710.35
1236,5732.5,5817.34,5636.01,5801.29,2138.28,12246173.01,5727.11
1237,5795.01,5830,5720.01,5752.69,1605.95,9280207.37,5778.65
1238,5752.69,5780.08,5415,5417.62,5177.75,28783187.14,5559.02
1239,5415,5570,5415,5495,2142.77,11776497.17,5495.93
1240,5495,5730.95,5455.65,5679.7,2616.48,14624116.74,5589.22
1241,5683.92,5718.99,5589.8,5656.01,1115.9,6310830.82,5655.38
1242,5655.55,5745,5548,5733,2580.23,14553158.31,5640.25
1243,5733,5747.97,5635,5682.07,2144.45,12188455.23,5683.72
1244,5682.02,5807.11,5667.84,5745.72,3226.22,18456304.76,5720.72
1245,5752.2,5776.31,5580,5609.55,2560.56,14437750.89,5638.52
1246,5609.54,5696,5534.32,5565,1749.03,9837183.59,5624.36
1247,5564.98,5630.98,5506.78,5615,3251.32,18121683.68,5573.64
1248,5615,5639.9,5550,5597.31,1544.38,8638955.41,5593.81
1249,5591.97,5597.34,5450.02,5503.3,2477.36,13629846.94,5501.77
1250,5503.56,5503.56,5238.87,5304.2,5624.89,30026664.58,5338.18
1251,5304.2,5446.39,5101.36,5383.86,7281.24,38363653.92,5268.84
1252,5383.86,5617.75,5362.75,5582.05,3578.19,19637084.14,5487.99
1253,5572.64,5670,5512.06,5594.99,2311.6,12945135,5600.09
1254,5594.81,5730.95,5546.03,5682.2,2454.12,13864244.38,5649.37
1255,5682.2,5735,5610.36,5671,3076.34,17463962.89,5676.86
1256,5671,5735.14,5617.75,5698.69,2077.78,11813974.3,5685.87
1257,5700,5726.24,5631,5670,1041.95,5924644.01,5686.1
1258,5665,5674.06,5589.8,5645,1330.13,7495512.43,5635.17
1259,5645,6000.1,5635,5939.99,8510.11,50274928.24,5907.67
1260,5939.41,6074,5924.14,5977.29,4226.87,25319215.2,5990.06
1261,5977.26,6145.42,5941.14,6078.01,4008.86,24235474.35,6045.48
1262,6078,6125,6039.18,6109,2266.71,13794320.12,6085.62
1263,6106.68,6180,5871,5992.97,6324.33,38232399.87,6045.29
1264,5992.98,6120,5948.88,6013.46,2757.53,16650310.49,6038.12
1265,6010.85,6071.07,5756,5861.95,3625,21258553.51,5864.43
1266,5858.39,5935,5700,5819.65,3351.62,19498353.15,5817.59
1267,5819.65,6039.79,5774,5972.01,2766.94,16408486.92,5930.2
1268,5972.01,6000,5837.58,5969,2488.96,14733412.57,5919.5
1269,5967.38,6045.34,5897.2,5934.55,2043.82,12207684.58,5972.98
1270,5934.48,5934.55,5769.23,5886.8,3261.55,19114136.06,5860.45
1271,5886.8,5895.5,5617.75,5845,5311.21,30498054.68,5742.2
1272,5845,6000,5766.04,5871.17,4715.06,27710167.84,5876.95
1273,5869.82,5870,5534.32,5710,5690.59,32252053.82,5667.61
1274,5710,5767,5604.28,5711.24,3364.23,19178048.48,5700.57
1275,5719.4,5740,5600.13,5716.93,3765.57,21361878,5672.95
1276,5716.91,5729.7,5453.01,5523.4,4466.34,24768249.89,5545.54
1277,5518.49,5561.99,5366,5480.1,3592.79,19598179.77,5454.86
1278,5480.1,5638.3,5477.38,5534.28,3036.38,16880780.32,5559.51
1279,5534.3,5561.99,5424.99,5530.33,2899.03,15950538.68,5502.02
1280,5530.29,5748,5520,5735.88,2820.9,15940912.36,5650.99
1281,5741.35,5788.4,5689.69,5736.06,1428.1,8195055.88,5738.42
1282,5730.73,5898,5683,5898,2453.84,14162882.49,5771.72
1283,5898,5988,5875.66,5960.47,4443.53,26396370.3,5940.41
1284,5961.01,5965,5788.4,5890,3462.83,20325143.13,5869.52
1285,5889.99,5994.06,5818.88,5826.02,2253.49,13326936.65,5913.9
1286,5826.02,5929.7,5788.4,5839.17,2092.69,12265725.18,5861.21
1287,5839.17,5839.99,5674.06,5722.87,5101.28,29324308.69,5748.42
1288,5723.67,5795,5680.01,5771.89,2463.58,14136823.92,5738.33
1289,5773.03,5875.66,5721.86,5797.7,1578.79,9139834.01,5789.15
1290,5792.98,5805.8,5674.06,5690.18,1518.3,8692279.27,5725.01
1291,5685.14,5749.14,5646.18,5730.95,2083.73,11881397.75,5701.98
1292,5730.95,5782,5702.43,5730.69,745.48,4279961.67,5741.21
1293,5731.7,5790,5683,5780.79,1126.38,6477526.5,5750.76
1294,5775,5855.69,5759.11,5805.9,3383.19,19682385.66,5817.71
1295,5805.9,6031.51,5755,5949.96,4519.23,26747806.9,5918.67
1296,5950.03,6316.85,5940,6137.37,7057.83,43454215.24,6156.88
1297,6133.01,6172.53,6078.03,6119.89,2106.8,12908509.95,6127.07
1298,6112.72,6229.77,6096,6165,2355.98,14534706.19,6169.29
1299,6158.9,6194.46,6024.03,6114.84,3504.01,21386174.89,6103.35
1300,6101.03,6144.57,6059.03,6119.99,1607.86,9807689.11,6099.84
1301,6120,6166,6107.82,6153.38,1278.84,7845049.3,6134.52
1302,6155,6234,6072.81,6233.99,2456.96,15095767.7,6144.07
1303,6232,6420,6181.14,6357.4,7275.29,46057706.14,6330.7
1304,6355.85,6449.78,6280.99,6434.21,2412.22,15355954.84,6365.9
1305,6434.24,6440.05,6340.01,6382.86,1321.32,8436107.58,6384.62
1306,6382.86,6591,6360,6546.36,3852.89,25074809.87,6508.05
1307,6550,6622.81,6451,6605,3965.29,25985264.53,6553.17
1308,6605,6756.36,6524.45,6741.59,3827.72,25395245.32,6634.57
1309,6745.04,6915.26,6722.65,6846.92,4474.91,30505009.66,6816.9
1310,6846.92,7354.1,6700,6950,10339.84,72493564.68,7011.09
1311,6963.33,7192.65,6720.45,6986.93,7748.42,54333208.91,7012.16
1312,6986.93,7129.83,6822,7030,3951.48,27647479.09,6996.75
1313,7030,7282,6925.22,7230.42,3414.57,24279312.68,7110.5
1314,7234.99,7500,7185.6,7317.5,4759.72,34963976.93,7345.81
1315,7317.5,7370,7159,7285.1,4656.26,33881097.39,7276.46
1316,7295.4,7347.91,7131.81,7146.82,3169.23,22913157.14,7229.88
1317,7145.24,7250.94,6994,7182.48,2871.25,20352624.81,7088.42
1318,7174.67,7260,7083.52,7124.97,1103.92,7896327.14,7152.98
1319,7120.76,7421.38,7120.76,7353.55,2508.78,18302432.53,7295.36
1320,7353.56,7569.9,7332.01,7388.83,2716.16,20178892.94,7429.19
1321,7388.79,7458,7275.16,7451.73,1512.14,11129335.12,7359.97
1322,7451.72,7577,7347.91,7547.78,1979.96,14781467.11,7465.52
1323,7547.58,7590,7473.01,7500.11,2105.73,15846154.98,7525.27
1324,7513,7570.56,7280,7372.72,3620.49,26874194.64,7422.8
1325,7373.3,7413,7073.95,7289.2,3383.85,24506591.95,7242.23
1326,7290.16,7400,7223.8,7316,3206.6,23435464.97,7308.51
1327,7316,7421.39,7030.33,7117.9,5773.16,41667851.04,7217.51
1328,7117.86,7174.31,6922.07,6967.68,6959.52,48932483.79,7031.01
1329,6967.64,7204.26,6945,7131.56,2414.87,17156275.28,7104.44
1330,7131.56,7218.01,7076.95,7195,2496.07,17894289.6,7168.99
1331,7194.8,7244.69,6956.88,7092.88,4239.04,29995259.3,7075.95
1332,7095.44,7148.61,6993,7130.28,2484.29,17587175.4,7079.37
1333,7131.38,7430,7083,7427.77,3728.68,27185291.53,7290.87
1334,7427.77,7490.58,7347.91,7450.01,2918.88,21601338.75,7400.56
1335,7450,7888,7421.39,7723.7,7608.03,58029996.52,7627.47
1336,7728.99,7739.55,7080.01,7450.32,10424.14,76684700.28,7356.46
1337,7465.06,7490,7276,7398.92,3375.24,24897447.25,7376.49
1338,7398.99,7419.6,7084.07,7130.75,5149.23,37188170.84,7222.08
1339,7127.72,7240.49,7061.2,7199.98,3571.36,25574182.89,7160.9
1340,7199.02,7250,7064.88,7148,2703.43,19325607.54,7148.56
1341,7150.61,7343.18,7131.37,7208,2446.57,17775675.87,7265.54
1342,7207.46,7248.89,6845.72,6875.39,5071.26,35726301.06,7044.86
1343,6880.09,6945.7,6718.49,6775,8091.97,55172614.89,6818.19
1344,6775,6778.43,6429.44,6588.18,11004.47,72609769.29,6598.2
1345,6588.18,6820,6573.35,6666.18,2313.55,15578218.71,6733.47
1346,6671.69,6778.88,6500,6500,2235.84,14842795.34,6638.57
1347,6500,6564.03,6300,6417.7,5949.24,38198407.75,6420.72
1348,6396.7,6503,6218,6355.13,4444.07,28180846.28,6341.22
1349,6355.13,6355.13,5750,5875,8263.93,50112993.85,6064.07
1350,5875,6488.88,5555.55,6417,14218.81,86148505.21,6058.77
1351,6415,6428.89,5960.17,6093.78,6549.55,40450805.19,6176.12
1352,6093.81,6262.63,5645,5870.37,8282.88,48852993.28,5898.07
1353,5870.03,6308.86,5846,6225.53,5341.55,32187928.97,6025.95
1354,6225.51,6586.11,6142.98,6516.67,6906.65,43984500.16,6368.43
1355,6516.67,6775.75,6425,6479.22,8657.18,57115959,6597.52
1356,6479.21,6585.85,6310,6525.17,6296.89,40682995.43,6460.81
1357,6524.69,6750,6524.69,6570.01,3230.4,21427232.29,6633
1358,6570.01,6636.85,6470.86,6549.45,2173.17,14264827.12,6564.05
1359,6549.67,6618.23,6466.88,6559.34,3149.23,20646255.9,6555.98
1360,6559.66,6651.97,6511.08,6609,3519.25,23170075.22,6583.8
1361,6609,6915.59,6609,6831.57,4141.46,28129749.22,6792.24
1362,6831.57,7124.37,6831.57,7108,2794.76,19480583,6970.4
1363,7110,7275.16,7089,7181.39,6112.53,43920579.36,7185.34
1364,7191,7350,7101,7294,3821.16,27640280.8,7233.48
1365,7294,7310,7120.85,7231.81,1968.63,14167465.02,7196.63
1366,7221.39,7538,7220,7410,5685.59,42178921.15,7418.56
1367,7408.31,7722.73,7380,7699.98,4238.27,31887325.61,7523.67
1368,7694.65,7976.79,7639,7846.96,7379.89,57504615.7,7792.07
1369,7846.96,7997,7790.34,7916.85,4451.65,35181613.73,7903.04
1370,7927.37,7927.37,7528.5,7807,5790.11,44656056.9,7712.46
1371,7807,7993.93,7734.52,7825,3892.99,30649211.82,7872.93
1372,7827.63,7869.44,7570.56,7674.99,3579.61,27637306.97,7720.76
1373,7675,7722.73,7431.54,7690.03,2629.36,19903789.43,7569.83
1374,7693.87,7824,7612.05,7799.96,1440.98,11147490.56,7736.04
1375,7799,7799.96,7633.3,7724.3,1665.21,12818685.85,7697.92
1376,7722.37,7858,7709.99,7771.03,1591.26,12395001.37,7789.44
1377,7775.55,7825.01,7722.73,7753.09,670.24,5209915.04,7773.2
1378,7753.59,7794,7675,7746.92,1225.31,9481689.15,7738.19
1379,7747.05,7960.4,7697,7960.4,3026.69,23563083.02,7785.11
1380,7960.4,8087.35,7884.85,8016.58,3385.54,27077377.43,7997.95
1381,8016.58,8042.1,7900,7950,1237.37,9851434.4,7961.57
1382,7950,8036.3,7922.36,8020.2,1766.64,14115144.22,7989.83
1383,8018.99,8268.2,8015.31,8216.36,3072.07,25112485.15,8174.46
1384,8216.36,8269.99,8154.24,8226.17,2103.38,17286944.03,8218.65
1385,8226.14,8253.14,7770,8050,5013.97,39978756.07,7973.48
1386,8048.96,8206.5,8009.62,8180.01,2114.58,17201126.49,8134.54
1387,8189.66,8354.46,8184.53,8298.22,2695.22,22303246.35,8275.11
1388,8298.07,8311.12,7935,8095.23,3862.74,31328134.58,8110.33
1389,8095.19,8187.99,8045.76,8128.19,1104.28,8965947.39,8119.26
1390,8128.19,8310.89,8102.71,8281,1914.25,15801947.65,8254.9
1391,8281,8290.04,8116.67,8150,2542.63,20842188.72,8197.08
1392,8149.46,8284,8075.01,8214.69,2517.42,20605627.96,8185.23
1393,8214.69,8279.76,8165.44,8249.13,1040.54,8554909.18,8221.59
1394,8249,8258.32,8058.69,8138.99,2610.74,21268234.9,8146.44
1395,8138.99,8234.73,8109.26,8167,2125,17349995.53,8164.69
1396,8166.74,8174.99,7980,7989,2035.51,16471600.78,8092.13
1397,7988.96,8116.67,7876,8112.18,2537.37,20319948.3,8008.27
1398,8110.49,8340,8105,8244.6,3520.77,28890337.25,8205.69
1399,8244.65,8261,8142.45,8225,1710.49,14015282.47,8193.74
1400,8224.98,8280,8180.9,8199.19,1521.36,12526300.73,8233.62
1401,8199.83,8223.87,8114.78,8185.14,2865.01,23389051.71,8163.69
1402,8185.12,8422.97,8160.9,8422.97,3584.19,29861547.89,8331.47
1403,8423.12,8689,8413,8670.99,3707.11,31777705.06,8572.09
1404,8670.96,8737,8586,8717.99,1455.36,12600620.12,8658.1
1405,8718,8877.08,8538.2,8855,2691.98,23536592.14,8743.23
1406,8855,8960.01,8789.19,8920,1697.21,15068340.61,8878.31
1407,8920,9300.5,8879.19,9165,2997.6,27309926.12,9110.61
1408,9164.96,9366.6,8971.11,9271.06,4634.43,42610956.58,9194.43
1409,9278.99,9597.78,9271.01,9524.92,2796.93,26451062.66,9457.17
1410,9524.92,9721.7,9267,9606.18,5222.41,49644934.04,9506.13
1411,9606.17,9675.26,9458,9558.97,3185.24,30541709.9,9588.5
1412,9558.97,9710,9462,9708.07,2067.86,19820411.07,9584.97
1413,9708.06,9858,9582.25,9857.92,1832.95,17827427.73,9726.09
1414,9850,9911.5,9723.64,9910,2390.4,23537593.21,9846.7
1415,9910,9920,9762,9920,3614.12,35643746.14,9862.36
1416,9920,9968,9848,9868.82,3377.46,33487988.76,9915.15
1417,9877.63,10743.61,9866.97,10083.99,5769.57,59042896.15,10233.5
1418,10069.12,10890.46,10000,10770.24,6612.7,69909034.09,10571.94
1419,10770.3,11395,10427.69,10565.5,9131.49,99345113.59,10879.39
1420,10565.5,10724.47,9250,9824.68,11918.58,118652518.4,9955.26
1421,9833.7,10618.29,9708.73,10359.12,3318.09,34089127.18,10273.73
1422,10370.13,10370.43,9465.64,9708,6549.44,65076209.62,9936.14
1423,9700,9935.58,9000,9602,10088,94376933.12,9355.37
1424,9599.55,10178.7,9423.2,9947.67,5477.93,53551580.86,9775.88
1425,9927.29,10079,9534.87,9589,2522.71,24744000.79,9808.5
1426,9589,10089.97,9370.11,9999.9,3520.73,34392656.11,9768.62
1427,9999.9,10744,9984.65,10450,7078.46,74234644.15,10487.4
1428,10450,10949.89,10440,10840.45,3586.13,38510459.57,10738.71
1429,10840.45,11082,10637.69,10923,2718.13,29634435.6,10902.53
1430,10922.99,11200,10790.01,10949,2310.85,25434495.85,11006.54
1431,10949.56,11146.01,10658.42,10888.58,2744.77,29850985.22,10875.6
1432,10888.55,11049.44,10831.72,10872,1493.42,16350167.72,10948.17
1433,10875.68,11121,10770.32,11060,1306.47,14325639.54,10965.19
1434,11060,11584.34,10979,11584.34,2156.88,24425848.83,11324.61
1435,11585.41,11800.01,11500,11662.95,3047.88,35515947.44,11652.67
1436,11662.95,11799.99,10513.16,11250,7727.3,85908854.63,11117.58
1437,11250,11533,11159.93,11445,2456.79,27895504.16,11354.44
1438,11445,11594.5,11000,11141.25,3462.53,39346013.97,11363.38
1439,11141.25,11409.89,10850,11312.38,4057.91,45456379.65,11201.91